Sample_ID_IfH,Organism_Code,Imipenem,amikacin,gentamicin,cefepime,meropenem,levofloxacin,trimethoprim-sulfamethoxazole,ertapenem,aztreonam,ciprofloxacin,piperacillin-tazobactam,tobramycin,colistin,cefotaxime,cefuroxime,ampicillin,amoxicillin-clavulanic acid,ceftazidime,tigecycline,fosfomycin,ceftazidime-avibactam,cefpodoxime,ceftriaxone,doripenem,ampicillin-sulbactam,piperacillin,Imipenem-relebactam,ceftolozane-tazobactam,ceftaroline,cefazolin,nitrofurantoin,ofloxacin,cefiderocol,ticarcillin-clavulanic acid,amoxicillin,sulfamethoxazole
573.24357,EKP,,S,R,R,S,,,R,,R,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2612,EKP,S,,,R,,,R,,S,,S,S,S,R,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
72407.2561,EKP,,,,,,,R,,,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2503,EKP,,,,,S,,R,,R,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29875,EKP,,R,R,,,,R,R,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2722,EKP,S,,,S,S,S,,,,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46382,EKP,,,,R,,R,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
72407.193,EKP,S,R,,S,S,,R,,,R,,,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
574.109,EKP,S,,S,,,S,,,,,,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
72407.2495,EKP,,,,,S,S,,,S,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2608,EKP,,,,R,,,R,,R,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46387,EKP,,,,R,,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
1400165.3,EKP,,,S,S,S,,R,,,S,S,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
574.79,EKP,,,S,R,S,R,R,,,R,R,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.66014,EKP,,R,,R,,,,,,R,,R,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
574.77,EKP,,,,,S,R,,,,,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2218,EKP,S,S,,R,S,S,R,,R,S,S,S,S,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66309,EKP,,,S,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.65966,EKP,S,S,S,R,S,,R,,,,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4064,EKP,S,,R,,,,,,,R,R,,,R,R,,S,R,R,,,,,,,,,,,,,,,,,
573.24381,EKP,S,S,S,S,,,S,,,,,,S,R,,R,S,R,R,,,,R,S,,,,,,R,,,,,,
72407.2814,EKP,,,,,S,S,,,,S,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46406,EKP,R,,,,R,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
72407.2579,EKP,S,,S,,,S,R,,R,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46861,EKP,,R,,R,,,,R,,,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
573.24329,EKP,,S,R,,,,R,,,,,,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.24393,EKP,R,S,,,S,,,,,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66527,EKP,,,R,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7085,EKP,S,,S,,,,,,,R,R,,,S,S,,R,S,R,,,,,,,,,,,,,,,,,
573.66003,EKP,S,S,,R,,,R,,R,,S,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
72407.2664,EKP,,,,,S,,,,,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46399,EKP,R,,,,R,,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.4211,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.2335,EKP,,S,,,,R,,,R,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1304919.4,EKP,R,R,S,R,S,R,S,R,R,R,R,R,R,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.66263,EKP,,,,,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66032,EKP,S,,R,,,S,,,R,R,,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
1284803.4,EKP,S,R,R,S,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
72407.2769,EKP,,,R,R,,R,,,,R,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2709,EKP,S,,R,R,,S,R,,R,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66383,EKP,,S,,R,,,,,S,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2419,EKP,S,,,R,S,,,,R,R,S,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29912,EKP,,S,,,,,R,R,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.66357,EKP,,,,,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7072,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.4164,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.4118,EKP,S,,S,,,,,,,S,,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
573.46332,EKP,R,,,,R,R,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.65943,EKP,,,,S,S,,R,,,,S,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2779,EKP,,,,,S,S,R,,S,R,S,,S,R,S,,,S,R,,,R,R,S,R,S,,,,,,,,,,
72407.272,EKP,S,,R,S,,S,,S,,,S,,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.66462,EKP,,S,S,S,,,,S,,S,,,,R,R,R,R,S,,,,,,,,,,,,,,,,,,
72407.2407,EKP,,,S,S,,,R,,S,R,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66228,EKP,,,,R,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.5645,EKP,R,R,R,R,,,,,R,R,,R,R,R,,R,,R,,,,,,,R,,,,R,R,,,,,,
573.30002,EKP,R,S,,,R,,,,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.24243,EKP,R,,R,R,S,R,,R,R,,R,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.65904,EKP,,,,R,,,,,,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2563,EKP,S,,,,S,S,,,,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66226,EKP,,,,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24432,EKP,R,,R,,,,R,R,,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.65934,EKP,S,S,,,S,,R,,,,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66372,EKP,,S,,R,R,,,,S,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.65925,EKP,S,,,R,S,,,,R,S,S,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.66423,EKP,,,S,,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2363,EKP,,R,R,R,,R,R,,,,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.66451,EKP,,R,,,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2432,EKP,S,S,,,S,,R,,R,,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2193,EKP,,S,R,R,,,,,,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.65963,EKP,S,,R,R,,,,,R,,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1328421.3,EKP,,R,R,R,S,,R,,,R,,R,R,,,,,R,R,,,,R,,R,,,,,R,,,,,,
573.29873,EKP,,,S,,R,,,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.65956,EKP,,,R,,,,,,S,R,S,R,S,R,R,,,S,R,,,R,S,S,R,R,,,,,,,,,,
573.29993,EKP,R,R,,,,,,R,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.7223,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
72407.2674,EKP,S,S,,R,S,,,,R,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66277,EKP,,S,S,,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.261,EKP,S,R,R,R,S,,,,R,,R,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,R,,
72407.2275,EKP,,,S,,S,,,,R,R,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2315,EKP,S,,S,,,,,,,S,S,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.24444,EKP,R,,R,,,,,R,R,,,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
1284804.4,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
1284793.4,EKP,R,R,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.66281,EKP,,S,S,,S,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66343,EKP,,S,S,R,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24342,EKP,,,R,,S,,S,R,,R,,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
573.46348,EKP,R,R,,R,,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66247,EKP,,R,R,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66444,EKP,,S,S,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2185,EKP,,S,,S,,,,,S,R,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.9722,EKP,R,,,R,,,R,,,R,,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
72407.2179,EKP,S,S,,S,S,S,,,,S,,S,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
573.7086,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66008,EKP,,,,,,,,,,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2414,EKP,S,S,,,S,,,,S,,S,,S,R,R,,,R,R,,,R,S,S,R,R,,,,,,,,,,
573.66388,EKP,,,,,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2491,EKP,S,S,R,R,,,,,,,R,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.7067,EKP,S,,S,,,,,,,R,S,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
573.66484,EKP,,S,S,R,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46837,EKP,,S,,,,,,R,,,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
573.29992,EKP,R,R,,,R,,,R,,,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
573.46854,EKP,,R,R,R,R,,R,,S,R,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
72407.2666,EKP,,,S,R,S,,R,,R,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7029,EKP,R,R,S,R,S,R,R,R,R,R,R,R,,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.24353,EKP,R,S,S,,,S,,,R,,R,S,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
573.4139,EKP,S,,,,,,,,,S,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.66313,EKP,,R,R,R,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2462,EKP,,,S,,,,,,R,,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4144,EKP,S,,,,,,,,,S,R,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
573.4071,EKP,S,,R,,,,,,,S,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.29976,EKP,,S,S,,,,R,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.29919,EKP,R,,,,R,,R,,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.66058,EKP,,,,S,S,S,,,,S,S,,S,S,S,,,S,R,,,S,S,S,S,S,,,,,,,,,,
573.31617,EKP,R,R,S,,,,,R,,,,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.66336,EKP,,,,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2681,EKP,,,,,S,,,,R,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24335,EKP,R,,R,R,S,R,R,R,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.254,EKP,,R,R,R,S,S,R,R,,,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,R,,
573.66057,EKP,,S,S,,,S,R,,,S,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.29903,EKP,R,,,,R,,R,R,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2476,EKP,,S,,,,,R,,,,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2423,EKP,,S,S,S,,,,,S,R,,,S,S,R,,,S,R,,,R,S,S,R,R,,,,,,,,,,
573.66333,EKP,,,,,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24383,EKP,,,R,,S,,R,S,R,R,,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
573.7071,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.30004,EKP,R,,,,R,,R,R,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
574.12,EKP,,,,,S,,,,S,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24454,EKP,,,,,S,,,R,,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66331,EKP,,,,R,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.22561,EKP,S,,,,,,R,,,R,R,,S,,,,,S,R,,,,,,,,,,,,,,,,,
573.66354,EKP,,R,R,,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.267,EKP,R,S,,R,S,R,R,R,,S,S,,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,R,,
573.12772,EKP,R,,R,,,R,,R,,,,,,R,,R,R,R,,,,,R,R,,,,,,R,,,,,,
574.114,EKP,,,,,S,S,,,S,,R,S,S,S,R,,,R,R,,,R,S,S,R,R,,,,,,,,,,
573.66459,EKP,,S,,,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66463,EKP,,,,,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2213,EKP,,,,R,,R,,,,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2428,EKP,S,,R,R,,S,,,R,,S,,S,R,S,,,R,S,,,R,R,S,S,R,,,,,,,,,,
72407.2871,EKP,,,,S,,S,R,,,R,,,S,R,R,,,R,S,,,R,S,S,R,S,,,,,,,,,,
573.29939,EKP,R,,,,R,,R,R,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.65987,EKP,S,,,R,,,,,,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66347,EKP,,,R,R,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2639,EKP,,S,S,,,,R,,,,,R,S,R,S,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.46851,EKP,,R,,,,,R,,,R,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,S,,,
573.1542,EKP,R,R,R,R,,R,,R,R,R,R,,,R,,R,R,R,,,,,R,R,,,,,,R,,,,,,
573.66556,EKP,,,S,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2226,EKP,,,S,,,,R,,R,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46333,EKP,R,,,R,,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
1284822.3,EKP,S,R,R,S,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.65906,EKP,,,S,R,S,S,,,R,S,S,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66212,EKP,,,,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
574.66,EKP,S,S,,R,,R,R,,R,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
574.11,EKP,S,,R,R,S,,R,,,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.17914,EKP,R,,,R,S,R,,,,,R,,S,R,,R,,R,R,,S,,R,R,R,,,R,,R,,,,,,
573.24269,EKP,,,,,,,S,R,,,,,S,R,,R,R,S,S,,,,S,R,R,,,,,R,,,,,,
573.66311,EKP,,,R,R,R,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46371,EKP,R,R,,R,R,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
1328393.3,EKP,S,S,S,,S,S,R,S,,S,,,,S,,R,,S,R,,,,,,S,,,,,S,,,,,,
72407.199,EKP,R,R,,,S,R,R,R,R,,R,,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.66554,EKP,,,S,R,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2855,EKP,S,S,,,S,S,R,,R,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2429,EKP,,,,,S,,R,,,R,,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.24354,EKP,,S,R,,S,,R,,R,,R,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
573.66434,EKP,,S,R,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24351,EKP,,,,,S,R,,,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.7093,EKP,S,,S,,,,,,,R,R,,,,R,,S,S,,,,,,,,,,,,,,,,,,
573.24404,EKP,R,S,S,,,,R,R,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2234,EKP,,,,S,S,,R,,,S,,,S,S,S,,,S,R,,,S,S,S,R,R,,,,,,,,,,
72407.2415,EKP,S,S,S,R,,,,,,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29956,EKP,S,S,,,S,,R,R,,R,,,S,,,,,,S,,R,,,,,,,,,,,,,,,
573.66074,EKP,S,S,,S,,S,,,,S,,S,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
573.66255,EKP,,S,S,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46364,EKP,,S,,,R,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66321,EKP,,,S,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.7061,EKP,S,,S,,,,,,,R,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2647,EKP,S,S,S,R,S,S,,,,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7091,EKP,S,,S,,,,,,,S,R,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.24343,EKP,,,,,S,R,R,R,R,,R,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2803,EKP,,S,,,,R,,,,R,S,S,S,R,R,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.46354,EKP,R,S,,R,R,R,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.29881,EKP,R,,,,,,R,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.194,EKP,,R,R,R,,,R,R,,,,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2208,EKP,,,,S,,S,,,S,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46396,EKP,R,R,,R,,R,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2856,EKP,S,,,,S,,R,,R,R,,,S,R,R,,,R,R,,,R,R,S,R,S,,,,,,,,,,
72407.167,EKP,R,R,R,,,,,R,,R,R,,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.4057,EKP,S,,S,,,,,,,R,R,,,,S,,R,S,R,,,,,,,,,,,,,,,,,
573.29965,EKP,R,R,S,,,,R,R,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.46367,EKP,,,,,,R,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
72407.2483,EKP,,S,,,S,,R,,,R,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24421,EKP,R,R,R,,S,R,,R,,R,,R,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66018,EKP,,S,R,,,S,,,,,S,,S,R,R,,,S,R,,,R,S,S,R,R,,,,,,,,,,
573.66502,EKP,,,R,R,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24448,EKP,S,,,,S,,R,,R,,,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
72407.2281,EKP,,,S,S,,S,R,,,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2808,EKP,,,S,R,,S,,,,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66282,EKP,,R,,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24373,EKP,,,,,,R,,R,R,,R,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.12783,EKP,R,R,R,R,S,,,R,,,,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
72407.2594,EKP,,S,S,S,S,,R,,,,R,S,S,S,R,,,R,R,,,R,S,S,R,S,,,,,,,,,,
72407.2204,EKP,S,S,,,,S,R,,,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2657,EKP,,S,,,,,,,R,,,R,S,R,R,,,R,R,,,R,R,S,R,S,,,,,,,,,,
573.4129,EKP,,,S,,,,,,,R,,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
72407.2192,EKP,S,S,S,R,,S,R,,,,S,S,S,R,S,,,R,S,,,R,R,S,R,S,,,,,,,,,,
72407.2515,EKP,S,S,,R,S,,R,,,,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2183,EKP,S,,S,,S,,R,,R,,,,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
573.65944,EKP,,S,S,R,S,S,,,R,S,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24376,EKP,,S,S,R,S,S,,,,,R,S,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
72407.1438,EKP,R,S,,R,R,,,,,R,,,,R,,,,R,R,,,,,,,,,,,,,,,,,
72407.2307,EKP,S,S,S,,S,,R,,,R,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2546,EKP,S,S,,S,,,R,,,,,S,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
1328399.3,EKP,,,S,,R,,R,,,R,R,R,,,,,,R,,,,,,,R,,,,,R,,,,,,
72407.2291,EKP,,,,R,S,R,R,,R,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7089,EKP,S,,S,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.29904,EKP,R,R,R,,,,,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2764,EKP,S,,S,R,S,S,R,,R,S,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4119,EKP,,,,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
574.87,EKP,,,R,R,,,,,,,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2364,EKP,,,,,,S,,,R,,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66518,EKP,,S,R,,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.65951,EKP,,,,,,,,,,,R,,R,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.215,EKP,R,R,S,R,S,R,S,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.236,EKP,S,S,S,,S,S,R,S,S,,R,R,S,R,R,,,S,R,,,R,S,S,R,R,,,,,,,,R,,
573.66494,EKP,,,S,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.164,EKP,R,R,,,,,R,,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.29975,EKP,,S,S,,R,,R,,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.29946,EKP,R,,,,R,,R,,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.65981,EKP,,,,,,,,,R,R,S,,R,R,S,,,R,R,,,R,R,S,S,S,,,,,,,,,,
573.24385,EKP,,,R,R,S,,R,R,,,,R,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.4106,EKP,S,,,,,,,,,S,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.4093,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66514,EKP,,,R,,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66521,EKP,,,R,R,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2512,EKP,,,S,R,S,,,,,S,S,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.24429,EKP,S,,S,,S,,R,,,R,,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
72407.2386,EKP,S,S,S,,,,,,S,,,S,S,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2878,EKP,S,,,R,,,,,,R,,,S,R,R,,,R,R,,,R,R,S,R,S,,,,,,,,,,
